Sample_Index,col0,col1
12138,-1982,25726
12139,-28592,-3968
12140,14409,-22389
12141,28731,19586
12142,-16317,-22387
12143,24631,-14188
12144,6196,27783
12145,-26559,8323
12146,1088,-25456
12147,26675,9356
12148,-8137,27775
12149,-24509,-16249
12150,18490,-24429
12151,15411,23688
12152,-26560,10371
12153,-8124,-27503
12154,4162,26756
12155,-29615,-4985
12156,10316,-31593
12157,23617,10386
12158,-16311,18569
12159,-20397,-20333
12160,22600,-9064
12161,14401,31881
12162,-22452,6278
12163,4170,-27500
12164,24638,7313
12165,-26549,-12137
12166,16451,-21342
12167,21561,25750
12168,-21436,16526
12169,-4026,-25445
12170,28728,-8033
12171,1079,22676
12172,-36791,-4969
12173,10308,-23389
12174,20538,17563
12175,-16318,20625
12176,-14263,-18278
12177,11332,21648
12178,-27566,3215
12179,-4012,-25444
12180,27719,6297
12181,-7093,26764
12182,-21418,-12142
12183,21580,-17253
12184,17476,19602
12185,-23472,8334
12186,-5037,-22375
12187,26694,-3941
12188,-25517,-1892
12189,10318,-21337
12190,24642,10402
12191,-12216,22679
12192,-14257,-20319
12193,23620,-13144
12194,4162,24732
12195,-29615,8344
12196,80,-21341
12197,25668,6304
12198,-9143,23701
12199,-20397,-14180
12200,18506,18579
12201,-24490,18570
12202,-12196,-20332
12203,26703,1171
12204,4173,25735
12205,-23463,-3959
12206,9301,-24427
12207,21579,10384
12208,-18348,18567
12209,-16292,-16241
12210,21586,-9068
12211,-22435,8336
12212,92,-24420
12213,24656,155
12214,-10155,20625
12215,-21408,-13160
12216,16472,-18271
12217,14417,20631
12218,-18342,14480
12219,-2980,-24420
12220,24656,-1891
12221,2127,23698
12222,-23461,-8042
12223,22608,12432
12224,-16296,23685
12225,-13217,-17266
12226,23636,-14187
12227,8272,21643
12228,-23460,138
12229,-1955,-25449
12230,23634,6292
12231,-11176,26759
12232,-20382,-12147
12233,20568,-16235
12234,-18335,12431
12235,-11161,-25444
12236,21597,-4961
12237,-2977,23700
12238,-23445,147
12239,9319,-19299
12240,22620,16533
12241,-15260,15502
12242,-12182,-20328
12243,16482,-13153
12244,97,23700
12245,-25490,3219
12246,23651,5265
12247,-9112,19592
12248,-15248,-17263
12249,14441,-20325
12250,13411,16531
12251,-17300,13453
12252,-10127,-21352
12253,25701,2199
12254,2148,25739
12255,-21393,-8049
12256,12393,-19303
12257,-16271,16529
12258,-17286,-17254
12259,17522,-9057
12260,6255,25747
12261,-21382,5265
12262,1145,-22372
12263,22638,2203
12264,-8078,20625
12265,-15238,-14184
12266,12404,-13153
12267,11375,20629
12268,-18312,12431
12269,23661,-1904
12270,3180,22661
12271,-20362,-2937
12272,6259,-17264
12273,14444,14473
12274,-13197,17537
12275,-13190,-12153
12276,20592,-4982
12277,5230,21632
12278,-21383,127
12279,120,-23413
12280,-8068,22656
12281,-16252,-9083
12282,17532,-13172
12283,16500,16516
12284,-19330,5250
12285,-4991,-19316
12286,19576,-3954
12287,-3974,23683
12288,-20348,-4986
12289,8320,-14195
12290,15481,16517
12291,-12161,14462
12292,18550,-12156
12293,5236,20602
12294,-21377,1145
12295,-1920,-18302
12296,20598,8318
12297,-8070,17526
12298,-14207,-12164
12299,15482,-13181
12300,9334,17531
12301,-20352,8311
12302,-8060,-18304
12303,-891,21622
12304,-15219,-6023
12305,11400,-18302
12306,15489,11389
12307,-15223,13431
12308,-10098,-16257
12309,14471,-7037
12310,4229,22648
12311,-20337,1143
12312,8331,-23421
12313,19586,6272
12314,-12152,17528
12315,12418,-9091
12316,10365,19572
12317,-18298,9328
12318,-889,-20358
12319,22652,121
12320,-899,21615
12321,-17274,-6030
12322,7299,-18309
12323,16507,14452
12324,-15229,13422
12325,-9080,-13195
12326,5254,19564
12327,-18289,1131
12328,3214,-19339
12329,14471,8305
12330,-11123,16489
12331,-13164,-9106
12332,15501,-10125
12333,15494,18538
12334,-17265,3177
12335,-1904,-20365
12336,18567,2162
12337,-8053,19561
12338,9351,-15247
12339,18558,15466
12340,-13179,10341
12341,-10102,-17298
12342,19585,-9101
12343,128,21609
12344,-20342,1128
12345,6279,-8084
12346,20605,12390
12347,-13180,17502
12348,-11126,-14235
12349,10373,21595
12350,-21360,5209
12351,-4973,-18334
12352,19594,5216
12353,-3956,20566
12354,-15212,-6055
12355,13454,-17310
12356,13448,14427
12357,-15216,10326
12358,-7020,-16290
12359,20618,-2976
12360,137,21590
12361,7302,-20384
12362,18557,7261
12363,-14204,13399
12364,-15220,-13218
12365,18563,-9117
12366,7296,21593
12367,-19318,3160
12368,1161,-16288
12369,22654,4190
12370,-7038,18517
12371,-18293,-9126
12372,9351,23631
12373,-17264,14408
12374,-3950,-17327
12375,24710,-4013
12376,-4983,22600
12377,-19309,-4022
12378,8335,-20396
12379,16519,8272
12380,-16241,17480
12381,-15209,-13233
12382,22668,-8109
12383,11399,18506
12384,-1912,-22443
12385,20606,4179
12386,-7038,19530
12387,-18293,-10161
12388,14468,-15273
12389,17532,17487
12390,-15228,8267
12391,-4985,-21418
12392,20605,-6055
12393,-7039,19536
12394,-21364,-4014
12395,20610,12364
12396,-14199,15429
12397,-12145,-17330
12398,19590,-10157
12399,5252,19530
12400,-23408,3145
12401,-879,-18350
12402,23686,11341
12403,-4983,20547
12404,-14192,-13238
12405,14473,-17325
12406,9349,20553
12407,-6008,-20397
12408,23677,-1964
12409,-898,23625
12410,-18297,-950
12411,11394,-20396
12412,18553,9296
12413,-15231,16456
12414,-13176,-19374
12415,25724,-6059
12416,8312,22602
12417,-22397,73
12418,22648,5191
12419,-4997,16447
12420,-20347,-12219
12421,14462,-16307
12422,13432,21571
12423,-15232,15420
12424,-3966,-24504
12425,25718,1095
12426,-3976,20541
12427,-20350,-10174
12428,9342,-22451
12429,14455,11336
12430,-13186,-15280
12431,26737,-6061
12432,13419,20553
12433,-24457,-1974
12434,4213,-24490
12435,22634,9298
12436,-10129,22599
12437,-22406,-8117
12438,19569,-17324
12439,15466,22601
12440,-16270,9285
12441,24678,-3001
12442,-2968,20541
12443,-24460,-5056
12444,11375,-21429
12445,19558,14404
12446,-18321,20538
12447,-13194,-21435
12448,23659,-11189
12449,4201,21569
12450,-26506,3136
12451,117,-19382
12452,23658,13380
12453,-19340,-16308
12454,18539,-17323
12455,15460,15438
12456,-23440,9290
12457,-9099,-22443
12458,22634,84
12459,-1941,26695
12460,-19339,-4023
12461,18540,-23467
12462,20578,14414
12463,-19348,15431
12464,26719,-7093
12465,7260,25663
12466,-24472,3134
12467,4198,-23478
12468,28760,7239
12469,-7076,19518
12470,-24472,-16314
12471,10339,-18353
12472,15452,22596
12473,-22425,10303
12474,-1944,-28595
12475,25692,76
12476,-25495,-10159
12477,7270,-25506
12478,18525,13400
12479,-19353,23629
12480,-13202,-15275
12481,25698,-7079
12482,7263,24653
12483,-31633,76
12484,1134,-30629
12485,23651,14420
12486,-11159,23625
12487,17505,-17326
12488,17497,22599
12489,-19357,9283
12490,-3995,-29614
12491,21595,-7082
12492,-6050,29768
12493,-27540,-8116
12494,17508,-23464
12495,23641,17488
12496,-25498,17480
12497,-11156,-25515
12498,21602,-9126
12499,-29583,3161
12500,4207,-23451
12501,28769,9313
12502,-2973,21591
12503,-25488,-22430
12504,20582,-19348
12505,15455,21602
12506,-26516,12380
12507,-6033,-23448
12508,26722,103
12509,-925,30808
12510,22616,-20382
12511,21582,8286
12512,-22439,24658
12513,-17310,-20388
12514,30803,-9119
12515,6224,31826
12516,-31648,2129
12517,6237,-26530
12518,31822,6235
12519,-6063,16467
12520,-25506,-18340
12521,12376,-17307
12522,-27546,16477
12523,101,-34706
12524,32853,-2960
12525,-4009,31841
12526,-28571,-11161
12527,11360,-25484
12528,21590,14445
12529,-17313,26720
12530,-16281,-11162
12531,26714,-7062
12532,12372,25694
12533,1107,-29587
12534,24647,3180
12535,-12211,31837
12536,-24487,-15259
12537,17489,-16275
12538,16457,21603
12539,-16303,14428
12540,-942,-32660
12541,23623,-3986
12542,-4023,29792
12543,-26538,-9115
12544,17486,-9110
12545,-18345,22623
12546,-15265,-18328
12547,25683,-19342
12548,7248,25702
12549,-30625,8290
12550,-5022,-25489
12551,30803,19558
12552,-7081,27737
12553,-22430,-22428
12554,20568,-20370
12555,16464,24674
12556,-10155,-24466
12557,26696,-7054
12558,6213,34913
12559,-26542,-9114
12560,19529,-32650
12561,28731,15471
12562,-26552,20581
12563,-18351,-18322
12564,26692,-15242
12565,7233,36964
12566,-27569,5218
12567,78,-31630
12568,-14251,29796
12569,-28573,-24464
12570,18522,-19334
12571,23631,29804
12572,-29602,22625
12573,-5023,-29584
12574,30802,-2958
12575,-5035,22631
12576,-26526,-9108
12577,10333,-25479
12578,19540,15474
12579,-23456,-15238
12580,37966,-14207
12581,11337,26740
12582,-30632,115
12583,-1959,-31613
12584,32841,11390
12585,-17326,25714
12586,-26529,-14215
12587,15448,-19325
12588,19535,30836
12589,-21414,13422
12590,-11168,-30595
12591,6237,40042
12592,-32659,-917
12593,12391,-32645
12594,31832,16499
12595,-18335,24679
12596,-17302,-20367
12597,28764,-21380
12598,9304,30829
12599,-32664,-914
12600,3175,-28548
12601,37973,6265
12602,-23455,-17278
12603,19544,-26481
12604,19535,19590
12605,-24485,14463
12606,-7073,-28531
12607,24659,-882
12608,1106,32894
12609,-23458,-10109
12610,13400,-31597
12611,35911,8335
12612,-23469,20613
12613,-18340,-24431
12614,12374,27780
12615,-28572,13438
12616,-2970,-26485
12617,40019,9351
12618,-10152,23676
12619,-26523,-29557
12620,17501,-26472
12621,15446,35975
12622,-24478,19582
12623,-9113,-26485
12624,30808,-4978
12625,-33687,1165
12626,-918,-34658
12627,20576,13464
12628,-18327,29834
12629,-18318,-14191
12630,29796,-20325
12631,13406,24719
12632,-35728,4237
12633,-5005,-30564
12634,28773,5274
12635,-9110,29836
12636,-29575,-11118
12637,29803,28804
12638,-16269,16508
12639,-15237,-31604
12640,26734,-7024
12641,-2960,31873
12642,-29569,128
12643,10362,-23412
12644,24686,22657
12645,-13195,20599
12646,-15235,-19327
12647,20595,-14200
12648,-31613,10371
12649,-3963,-27503
12650,41073,2192
12651,-7051,27779
12652,-22400,-12151
12653,26739,-27497
12654,21609,18574
12655,-24459,22659
12656,-16259,-29550
12657,21619,-2924
12658,-6026,38018
12659,-29563,-4987
12660,26744,10368
12661,-21373,33904
12662,-24433,-17287
12663,24707,-16255
12664,9343,26740
12665,-28531,9328
12666,-1906,-29569
12667,30847,7292
12668,-12155,21618
12669,-26478,-19332
12670,18569,-22393
12671,-27497,21629
12672,-10084,-25462
12673,28814,-10097
12674,11401,27778
12675,-27497,-893
12676,-1896,-35691
12677,24716,13455
12678,-16236,30848
12679,-19298,-17271
12680,29840,-17262
12681,16520,32898
12682,-26475,6271
12683,23690,-896
12684,-2932,29810
12685,-35682,-3980
12686,11417,-13189
12687,24717,23664
12688,-17258,19559
12689,-16226,-30602
12690,22675,-7046
12691,-7017,23663
12692,-33624,110
12693,13474,-33665
12694,-11096,26738
12695,-21325,-20356
12696,26790,-18299
12697,9378,17533
12698,-29519,12407
12699,-8011,-25468
12700,28839,6273
12701,2214,25717
12702,-15186,-11141
12703,26785,-22394
12704,17561,17534
12705,-27481,14455
12706,18590,-9092
12707,157,40041
12708,-26454,3176
12709,13476,-29577
12710,24728,7284
12711,-17247,27751
12712,-23379,-15249
12713,16549,-16265
12714,10400,24683
12715,-28498,15460
12716,3245,-31628
12717,172,22633
12718,-29509,-12177
12719,5305,-25476
12720,26796,24688
12721,-23368,20582
12722,-9027,-21391
12723,27824,-11145
12724,10411,28777
12725,-26440,-3989
12726,9396,-30598
12727,22697,6263
12728,-20301,23660
12729,24743,-19338
12730,22684,22635
12731,-18267,5225
12732,-12117,-28553
12733,24735,2166
12734,-3935,28776
12735,-31567,-5013
12736,17577,-15245
12737,25757,24679
12738,-18266,15456
12739,-13139,-28562
12740,1196,23651
12741,-26439,3170
12742,2232,-17301
12743,21678,12389
12744,-16202,30806
12745,-11076,-10149
12746,27823,-21402
12747,11434,19549
12748,-26441,12375
12749,-840,-25500
12750,25772,6241
12751,-1875,25685
12752,18596,-18338
12753,18587,10329
12754,-20315,17489
12755,-15187,-24483
12756,21667,-5024
12757,9375,29778
12758,-27475,5200
12759,13479,-25507
12760,25755,9305
12761,-12127,14418
12762,-18262,-24482
12763,11429,26705
12764,-19281,17481
12765,-3919,-23467
12766,29859,-2985
12767,1186,22604
12768,-27472,-9135
12769,9388,-21412
12770,15525,13398
12771,-19281,17486
12772,-9036,-21415
12773,27815,-11169
12774,4261,16471
12775,5283,-26524
12776,18586,8288
12777,-10081,31825
12778,-17240,-14248
12779,19615,-11170
12780,12441,18517
12781,-24411,8273
12782,3236,-23459
12783,28822,-6048
12784,-5991,19543
12785,-25434,-14242
12786,24730,20564
12787,-14175,11343
12788,-16215,-22438
12789,19616,-10145
12790,159,18518
12791,-23381,2133
12792,3242,-21408
12793,24734,9308
12794,-14171,27727
12795,-14164,-16297
12796,26783,-16289
12797,6300,21589
12798,-5985,-23455
12799,20629,3168
12800,148,25684
12801,-22369,-11174
12802,18582,-17309
12803,20620,16475
12804,-21353,13397
12805,-11107,-30620
12806,18580,-3994
12807,10383,27737
12808,-22374,-1958
12809,22671,4184
12810,-9068,18511
12811,-16228,-13226
12812,16532,-13219
12813,10383,25681
12814,-32609,8269
12815,-1888,-18346
12816,28818,-937
12817,-3948,19534
12818,-19298,-16298
12819,13464,-18337
12820,10387,15448
12821,-7017,-17311
12822,23692,1120
12823,3211,24660
12824,-26472,-5033
12825,3223,-24477
12826,19598,9311
12827,-27492,18518
12828,-19290,-12196
12829,21660,-12190
12830,13462,18521
12831,-17249,3160
12832,22676,-5029
12833,-4969,20561
12834,-21342,-5036
12835,13468,-17315
12836,16532,20563
12837,-18275,18506
12838,-5984,-22443
12839,18583,-8103
12840,150,19536
12841,-22367,2127
12842,5279,-17320
12843,13465,12370
12844,-11105,-13223
12845,16535,-15263
12846,12433,13403
12847,-24419,9303
12848,-1890,-20383
12849,21652,6238
12850,-875,20564
12851,-17250,-6057
12852,13464,-15265
12853,22669,13401
12854,-15211,12371
12855,16525,-4011
12856,8329,26696
12857,-18286,1095
12858,8334,-24493
12859,19589,8271
12860,-7031,13385
12861,-10098,-26538
12862,17542,-8102
12863,1157,17490
12864,-17266,7247
12865,4236,-20391
12866,23681,10324
12867,-16247,-13221
12868,10372,-19355
12869,12414,14430
12870,-17273,11353
12871,-7029,-17310
12872,19586,97
12873,129,22614
12874,-18294,-5031
12875,3209,-22428
12876,19584,11359
12877,-18295,16471
12878,19584,-4007
12879,10363,18512
12880,-20347,2127
12881,2180,-20391
12882,21626,5207
12883,-7042,17487
12884,-19320,-10156
12885,14465,-15268
12886,15482,16468
12887,-18301,10319
12888,-4986,-21414
12889,17534,-8098
12890,-20344,-6047
12891,6277,-14232
12892,15486,14433
12893,-13179,18520
12894,-13172,-14241
12895,24704,-8093
12896,8316,20569
12897,-22393,2136
12898,134,-20382
12899,16510,9310
12900,-2944,20564
12901,17528,-10151
12902,11379,14418
12903,-18308,9294
12904,-9087,-18345
12905,20599,-2983
12906,-4998,22606
12907,-20348,-1969
12908,13438,-18344
12909,19573,10323
12910,-16259,9295
12911,-8063,-18344
12912,16505,-8100
12913,-27513,1115
12914,6276,-16285
12915,25720,8287
12916,-8068,16471
12917,-12158,-18336
12918,13436,-16280
12919,9336,19551
12920,-21373,11354
12921,2178,-18333
12922,22647,98
12923,-4998,21592
12924,8310,-19358
12925,15471,15451
12926,-17288,12373
12927,-13185,-18338
12928,18550,-6047
12929,3189,22614
12930,-22400,2133
12931,8316,-21408
12932,20594,8284
12933,-10121,16468
12934,-13186,-11174
12935,17526,-13215
12936,-21375,8285
12937,-3965,-21400
12938,16507,-919
12939,-900,24669
12940,-19322,-6048
12941,7299,-18327
12942,16507,-7059
12943,17523,2156
12944,14444,17508
12945,-2962,23641
12946,-16266,18512
12947,2165,-17319
12948,17517,-9122
12949,21603,1117
12950,19546,14422
12951,-6051,21580
12952,-14236,15429
12953,-22417,-954
12954,-12171,-18353
12955,2164,-20391
12956,18539,-15263
12957,20577,96
12958,13403,14425
12959,13397,-4005
12960,-6056,-5026
12961,3159,12376
12962,11346,-9123
12963,-7082,5211
12964,5204,10326
12965,4178,-10149
12966,-11176,9303
12967,9300,4181
12968,-4010,-7079
12969,-1961,13395
12970,4181,-10152
12971,-10150,5206
12972,6231,-937
12973,-936,-13218
12974,-2982,6235
12975,10325,90
12976,-7079,-7074
12977,-7075,7259
12978,9305,-9120
12979,-7075,-7068
12980,8281,9312
12981,4183,-8092
12982,-6054,5218
12983,10325,-925
12984,-4009,-6042
12985,2134,10337
12986,6227,-5020
12987,-7081,-1947
12988,5205,9313
12989,1108,-6044
12990,-9127,5218
12991,9301,5216
12992,1108,-11162
12993,1107,10337
12994,9295,-5020
12995,-12203,-2970
12996,4179,22619
12997,16459,-6050
12998,-6066,-4000
12999,-8110,11355
13000,10317,-932
13001,-6064,-9119
13002,-2990,10332
13003,9294,2139
13004,77,-6050
13005,5195,2141
13006,3146,-1954
13007,-10161,-4000
13008,-2991,8284
13009,8269,-1955
13010,-5040,-7071
13011,79,9309
13012,11338,1116
13013,-5043,-7072
13014,-5040,10331
13015,10315,4185
13016,-10160,-10146
13017,6221,5212
13018,8265,1115
13019,-4021,-5026
13020,-5042,9306
13021,4172,89
13022,-7088,-934
13023,-8108,6231
13024,4178,-936
13025,3153,-9123
13026,-8107,2140
13027,1108,14421
13028,3155,-8103
13029,-9128,88
13030,-7076,11347
13031,6233,82
13032,88,-11176
13033,-11170,-5029
13034,3165,12373
13035,8281,7250
13036,11348,1105
13037,-2986,-8107
13038,-8102,6226
13039,9302,-4012
13040,5204,-5033
13041,-10151,-6054
13042,12371,16466
13043,-1964,-6059
13044,83,-13220
13045,-12199,5210
13046,8277,89
13047,12367,8277
13048,5197,-10150
13049,-13228,-933
13050,4178,10326
13051,-941,-8102
13052,-13222,-1957
13053,8278,8279
13054,13392,-4007
13055,-13225,-7075
13056,-16289,1116
13057,14424,17492
13058,5206,-11174
13059,-6055,1113
13060,3160,5207
13061,9300,2134
13062,-8104,2133
13063,87,6226
13064,11346,-7082
13065,-941,-13219
13066,-14246,92
13067,89,-6049
13068,-934,-3999
13069,4184,-11161
13070,-7076,8291
13071,9304,5217
13072,87,-14232
13073,-5030,3175
13074,8278,3174
13075,85,-8086
13076,-2985,105
13077,-936,17505
13078,3159,96
13079,-2983,-3998
13080,1112,7263
13081,6229,-928
13082,-5032,-8092
13083,-6053,5218
13084,6232,1121
13085,-8100,96
13086,7257,9308
13087,4183,-2978
13088,-7077,3165
13089,13397,-18330
13090,3156,101
13091,1107,-3993
13092,-2987,8291
13093,9297,-7065
13094,-4013,-3991
13095,6224,7270
13096,-1967,-3992
13097,-8107,11363
13098,6226,-1948
13099,-2988,-923
13100,6225,9313
13101,8269,-7067
13102,-8111,2148
13103,9293,10335
13104,13383,-3999
13105,-11187,-2973
13106,9289,2146
13107,72,-7066
13108,6213,8290
13109,2116,-10137
13110,-3002,11362
13111,10305,97
13112,-5052,-8091
13113,-5049,8289
13114,8259,-926
13115,-6074,-925
13116,-953,14428
13117,11330,-8096
13118,-9145,-3998
13119,8259,4192
13120,-5050,3167
13121,6211,8283
13122,-4027,-1956
13123,-9142,-931
13124,7239,4187
13125,70,-10144
13126,-4024,9308
13127,6213,-4002
13128,-4025,-5023
13129,2118,9309
13130,1093,-9118
13131,-3001,8286
13132,9283,-929
13133,-5050,-928
13134,8258,-927
13135,-7098,-5020
13136,8258,3171
13137,-6075,-8089
13138,-954,10338
13139,3141,-9113
13140,-4025,8291
13141,13377,1122
13142,-4029,-5019
13143,6208,-7063
13144,1087,3176
13145,6204,-6037
13146,-3010,-10128
13147,3133,13418
13148,1084,-10129
13149,-5057,6252
13150,14392,-8080
13151,-14273,3183
13152,9275,5229
13153,-6082,-9102
13154,7227,-1933
13155,-10176,4209
13156,4158,5231
13157,1085,-6030
13158,1084,9326
13159,3131,-7054
13160,-1988,5232
13161,7225,-1935
13162,-14272,2160
13163,6205,2159
13164,-6080,-7053
13165,3135,8303
13166,-15289,-1936
13167,9283,6253
13168,-1980,-11149
13169,6209,12397
13170,64,-18314
13171,-3006,12400
13172,-1981,-11146
13173,-6074,4212
13174,9282,6257
13175,-12216,-910
13176,7237,6255
13177,-16307,-912
13178,4171,-2958
13179,-13230,-8074
13180,10317,117
13181,2124,-5000
13182,-947,11379
13183,7242,-3979
13184,-5043,7282
13185,6218,-1933
13186,-15278,5233
13187,12364,1136
13188,-2994,-2958
13189,9290,-7050
13190,-15278,5236
13191,14411,-7048
13192,-10160,2167
13193,3151,4213
13194,-12203,-3977
13195,6226,1142
13196,-1965,-14211
13197,-6058,8313
13198,-5031,-902
13199,12371,5240
13200,-10152,2167
13201,5206,2166
13202,-6055,-7046
13203,5207,5240
13204,2134,119
13205,19533,2166
13206,-7087,-2952
13207,6222,-7044
13208,1101,10359
13209,9289,-9092
13210,-6068,4218
13211,2123,-13183
13212,74,11388
13213,-949,-9087
13214,10310,2176
13215,-6071,-3966
13216,3144,6271
13217,3143,-3967
13218,8259,4223
13219,-956,126
13220,4162,7291
13221,-6075,-1924
13222,2116,4218
13223,-10167,-1925
13224,-1974,-3971
13225,-5043,-6016
13226,14406,1151
13227,-10165,-4990
13228,6216,-1917
13229,-11186,-3963
13230,8266,-6008
13231,-11184,-887
13232,8268,-4980
13233,-7088,-4977
13234,10315,142
13235,-9136,4236
13236,-6061,139
13237,9295,3210
13238,4173,-3956
13239,-5040,6281
13240,3151,-10098
13241,78,8330
13242,2125,-6003
13243,76,10376
13244,-4018,-8052
13245,5196,5258
13246,-7088,-885
13247,5198,-9072
13248,3149,9356
13249,-5040,-8048
13250,4174,143
13251,-4016,142
13252,5198,-5999
13253,-6063,5263
13254,80,-8045
13255,2127,6288
13256,-1968,3215
13257,12362,-880
13258,-4020,8332
13259,75,-6001
13260,5193,11402
13261,-4021,-4979
13262,8263,3212
13263,-9140,1163
13264,6217,-2931
13265,-950,6282
13266,73,-4979
13267,4167,8329
13268,-11187,-4980
13269,7242,-1907
13270,1097,10376
13271,-4021,-6005
13272,7240,5257
13273,-9139,136
13274,4171,-887
13275,-6066,5255
13276,3149,-8053
13277,6218,4233
13278,-2996,1160
13279,11335,-887
13280,-14258,136
13281,8266,-2934
13282,1097,6279
13283,-9138,-3959
13284,7243,3208
13285,-4019,-887
13286,6218,-886
13287,73,4232
13288,-8115,-3958
13289,2124,15491
13290,-947,-1916
13291,5195,2179
13292,-6066,12413
13293,-1969,-10110
13294,7244,2177
13295,-8112,-6012
13296,10315,-891
13297,-4019,10368
13298,1100,-8060
13299,2123,10367
13300,-10160,-10108
13301,19527,4226
13302,-7093,1153
13303,13381,5247
13304,68,126
13305,-4026,4220
13306,-4024,-2946
13307,-7092,4220
13308,7241,-3970
13309,-6068,15479
13310,-11182,-14210
13311,10317,11385
13312,-4017,-7043
13313,10314,124
13314,-7090,7289
13315,-7086,-10114
13316,7247,5244
13317,-9132,-4993
13318,14413,5245
13319,-946,5243
13320,6219,-11135
13321,11334,8317
13322,-1977,-6016
13323,5189,5246
13324,-14260,6267
13325,75,1146
13326,2122,4216
13327,-10161,-7044
13328,2126,123
13329,-11180,-2947
13330,5202,-7039
13331,-13223,1152
13332,6230,-4989
13333,-7078,9343
13334,1113,-4990
13335,-1958,5248
13336,9302,-895
13337,-937,4223
13338,-936,9339
13339,-6053,-2947
13340,-13214,9337
13341,97,-2949
13342,-2973,6264
13343,-7065,-1927
13344,-920,11380
13345,8292,3187
13346,8288,3186
13347,-1951,-2956
13348,6238,1139
13349,-7070,1138
13350,4192,-6027
13351,-1951,7282
13352,96,-6027
13353,95,9329
13354,-1952,-8075
13355,6237,6258
13356,-6048,-3980
13357,3167,4210
13358,-1952,-909
13359,7261,-7049
13360,-9118,3190
13361,5216,-3976
13362,4190,10355
13363,-5023,-9096
13364,-926,7285
13365,-1949,-9094
13366,5217,10357
13367,-7067,-9094
13368,5219,5240
13369,-8089,-2950
13370,8291,3193
13371,-2971,-3973
13372,8289,5241
13373,-5020,6262
13374,5218,2165
13375,-925,116
13376,8287,-2954
13377,-2975,9330
13378,6238,4208
13379,-2976,14441
13380,8284,-3989
13381,-16284,-1940
13382,-2970,7273
13383,-10133,1128
13384,-8081,-2966
13385,18534,3177
13386,-7062,-8083
13387,-5011,3180
13388,7274,-10127
13389,-1941,5231
13390,7272,-3983
13391,-2966,-910
13392,4200,-6027
13393,-12178,1140
13394,5228,2163
13395,-8080,-3979
13396,9324,116
13397,107,-2954
13398,106,9330
13399,5224,-1933
13400,-3990,-1932
13401,9318,4210
13402,-5015,113
13403,6246,15466
13404,101,105
13405,-3993,-918
13406,5221,-2964
13407,-9110,3179
13408,9318,4201
13409,3173,-7059
13410,-7063,-914
13411,2152,-1937
13412,-919,-2959
13413,-6036,112
13414,1131,-911
13415,-7057,7278
13416,14440,1133
13417,8292,-914
13418,-11158,9322
13419,11365,-10129
13420,4195,1134
13421,-2971,11369
13422,-922,-10130
13423,-5015,3181
13424,5223,-2961
13425,-9108,-1936
13426,6249,7277
13427,5223,-6032
13428,102,10347
13429,7267,106
13430,-6042,9318
13431,10337,101
13432,-7067,-3993
13433,1124,11362
13434,5218,-8090
13435,-5019,-921
13436,5219,5221
13437,2146,-6040
13438,-1949,4198
13439,6240,1125
13440,-3998,-2969
13441,-925,8291
13442,2146,-5018
13443,-7066,9314
13444,7267,-2972
13445,-12183,-2970
13446,-3989,6243
13447,5225,-924
13448,-5012,-5017
13449,2155,9315
13450,6248,-924
13451,-6037,-5017
13452,-3987,10338
13453,5227,-1949
13454,-6034,2146
13455,4204,6239
13456,4202,-2975
13457,-9105,96
13458,4205,8284
13459,4203,-10143
13460,-3987,1120
13461,3180,6237
13462,6249,-2977
13463,-2965,94
13464,8295,2141
13465,-7061,-11165
13466,106,13405
13467,12388,-1954
13468,-5017,-9117
13469,-2967,6240
13470,5223,5214
13471,-1944,-8094
13472,103,1121
13473,7268,-5020
13474,-6041,4194
13475,-2967,10333
13476,104,-6048
13477,-6037,-1951
13478,8295,-926
13479,5221,-7066
13480,-9110,101
13481,7271,8289
13482,2150,-3997
13483,-6039,3170
13484,5223,4192
13485,102,-8092
13486,-5015,1123
13487,6246,5217
13488,-2968,-3997
13489,3175,8287
13490,5221,2142
13491,-7063,-7070
13492,-918,4192
13493,-3988,3167
13494,2155,2142
13495,1130,11353
13496,7271,-14240
13497,-3991,-3998
13498,-2965,10333
13499,6248,3164
13500,2151,-931
13501,-1944,6234
13502,-1943,-1957
13503,4199,10326
13504,10338,85
13505,1121,-1962
13506,-5020,3157
13507,5218,5203
13508,3169,-4011
13509,-7067,-5032
13510,-922,11347
13511,2149,-4011
13512,-7063,3156
13513,5223,12366
13514,6244,-4016
13515,-8088,-943
13516,1127,6222
13517,4197,77
13518,3172,-7087
13519,5218,11340
13520,97,-2994
13521,-5020,-6063
13522,1123,12363
13523,10334,2122
13524,-1953,-5043
13525,-6046,7242
13526,7263,3145
13527,-928,-7091
13528,-1951,6218
13529,3168,2121
13530,5214,2120
13531,1117,-951
13532,-1954,9285
13533,4188,68
13534,-5025,-5049
13535,1118,5189
13536,7259,-954
13537,-4003,-4024
13538,-1954,10307
13539,7259,1090
13540,90,-8122
13541,-5027,3141
13542,2140,4163
13543,-1955,-4027
13544,-8095,3140
13545,7262,1091
13546,-1953,-12215
13547,-3999,1096
13548,4191,5190
13549,-1952,-7094
13550,-7068,1097
13551,2147,5191
13552,6240,-6070
13553,-8092,-2996
13554,-923,6217
13555,3172,-2997
13556,-3994,1098
13557,6243,-1973
13558,-5018,-4019
13559,2149,9289
13560,4195,-5044
13561,-2971,-947
