Sample_Index,Value
225,-0.22798522
226,-0.22406176
227,-0.21960163
228,-0.21506700
229,-0.21699373
230,-0.21984835
231,-0.20841542
232,-0.18203256
233,-0.15517746
234,-0.13366579
235,-0.11237019
236,-0.08862951
237,-0.06231055
238,-0.04171031
239,-0.03906190
240,-0.04283884
241,-0.03333426
242,-0.01866514
243,-0.01216997
244,-0.00973637
245,-0.00981023
246,-0.01495889
247,-0.01999628
248,-0.01977519
249,-0.01436513
250,-0.00864127
251,-0.01392057
252,-0.03747916
253,-0.07136819
254,-0.10619977
255,-0.14628483
256,-0.19144151
257,-0.22727052
258,-0.25140118
259,-0.27287193
260,-0.28986397
261,-0.30157818
262,-0.31184200
263,-0.31627063
264,-0.31661519
265,-0.31909052
266,-0.31699802
267,-0.30779788
268,-0.30073217
269,-0.30094145
270,-0.30726268
271,-0.31199383
272,-0.31042698
273,-0.30815263
274,-0.29986589
275,-0.27810528
276,-0.25535120
277,-0.23412570
278,-0.20175937
279,-0.16393015
280,-0.13292440
281,-0.11165553
282,-0.10153355
283,-0.09579498
284,-0.08863682
285,-0.08713062
286,-0.09364672
287,-0.10505664
288,-0.11833856
289,-0.12339393
290,-0.11997507
291,-0.12164142
292,-0.13018596
293,-0.14031551
294,-0.15354079
295,-0.16996551
296,-0.18901034
297,-0.21124821
298,-0.23329904
299,-0.25305938
300,-0.27025228
301,-0.28196277
302,-0.28817400
303,-0.29308581
304,-0.29886654
305,-0.30459787
306,-0.30946668
307,-0.31429973
308,-0.32048124
309,-0.32907667
310,-0.33841784
311,-0.34366313
312,-0.34457567
313,-0.34428616
314,-0.34049595
315,-0.33322815
316,-0.32749186
317,-0.32129278
318,-0.31274537
319,-0.30894768
320,-0.31249512
321,-0.31676125
322,-0.31739231
323,-0.31762259
324,-0.32055056
325,-0.32062422
326,-0.31498292
327,-0.31084407
328,-0.30646960
329,-0.29367248
330,-0.27887990
331,-0.27059402
332,-0.26838981
333,-0.27471876
334,-0.28862984
335,-0.30199552
336,-0.31372054
337,-0.32537512
338,-0.33210234
339,-0.33073661
340,-0.32394599
341,-0.31488548
342,-0.30289582
343,-0.28685911
344,-0.26986393
345,-0.25365532
346,-0.23880328
347,-0.22953824
348,-0.22604077
349,-0.22643382
350,-0.23108175
351,-0.23187090
352,-0.22523106
353,-0.22306206
354,-0.22360133
355,-0.21302754
356,-0.19586454
357,-0.18346132
358,-0.17867353
359,-0.18152446
360,-0.18656768
361,-0.18984094
362,-0.19485732
363,-0.20106873
364,-0.20680316
365,-0.21427166
366,-0.22064782
367,-0.22129492
368,-0.21965643
369,-0.22347553
370,-0.23073064
371,-0.23418657
372,-0.24041367
373,-0.24821196
374,-0.24116015
375,-0.23741652
376,-0.25735344
377,-0.25985497
378,-0.22388536
379,-0.20149622
380,-0.22266844
381,-0.25813935
382,-0.26658331
383,-0.22932806
384,-0.18109654
385,-0.17484651
386,-0.20465008
387,-0.21806196
388,-0.18284521
389,-0.12766985
390,-0.11663317
391,-0.15713065
392,-0.18724738
393,-0.16923882
394,-0.12306959
395,-0.08927128
396,-0.08782781
397,-0.08612683
398,-0.03877764
399,0.04394806
400,0.11882973
401,0.16404644
402,0.17862825
403,0.17903638
404,0.20117281
405,0.24297932
406,0.23162995
407,0.13424647
408,0.03385005
409,0.00828002
410,0.03550191
411,0.05321607
412,0.02257675
413,-0.03480606
414,-0.05179546
415,-0.01852721
416,0.00437211
417,-0.01733446
418,-0.07203556
419,-0.13588012
420,-0.18767656
421,-0.22772238
422,-0.26443503
423,-0.29449691
424,-0.31820101
425,-0.33427082
426,-0.33282787
427,-0.31942046
428,-0.31377602
429,-0.32348234
430,-0.33642681
431,-0.33679258
432,-0.32511106
433,-0.31610744
434,-0.32341466
435,-0.34013143
436,-0.32908204
437,-0.27363934
438,-0.21559723
439,-0.18455420
440,-0.15322772
441,-0.09716595
442,-0.02453933
443,0.04422997
444,0.08677440
445,0.10167723
446,0.11186856
447,0.12699585
448,0.14156530
449,0.15962974
450,0.18436430
451,0.21002407
452,0.23679937
453,0.26656396
454,0.29242616
455,0.30499095
456,0.29482138
457,0.26096915
458,0.22385006
459,0.19912726
460,0.17164716
461,0.12848602
462,0.08517038
463,0.05777315
464,0.04685797
465,0.05209556
466,0.07122372
467,0.09044789
468,0.09625105
469,0.08894444
470,0.07149211
471,0.03835778
472,-0.00985206
473,-0.05875706
474,-0.09811208
475,-0.12464214
476,-0.12960298
477,-0.11224578
478,-0.08876890
479,-0.06263330
480,-0.02064201
481,0.03098745
482,0.07400915
483,0.10493042
484,0.11540012
485,0.09642244
486,0.07241199
487,0.06659751
488,0.06148203
489,0.04159655
490,0.02251615
491,0.02058057
492,0.03547396
493,0.05405629
494,0.06029654
495,0.05500890
496,0.05160104
497,0.04821294
498,0.03068355
499,0.00116068
500,-0.02478929
501,-0.04383800
502,-0.06088847
503,-0.07383515
504,-0.08182416
505,-0.08660899
506,-0.08505370
507,-0.07820447
508,-0.06910238
509,-0.05381590
510,-0.03609073
511,-0.02785998
512,-0.02968190
513,-0.03304827
514,-0.02733071
515,-0.00278594
516,0.03424903
517,0.06721335
518,0.09274268
